nconst	closeness	betweenness	degree	primaryName	gender
nm0149290	0.2559042927515834	1.957638059186536e-05	0.0012523481527864746	Michael Chabon	male
nm0149661	0.3065587590625527	0.0010361414801540057	0.002504696305572949	Natalie Chaidez	female
nm0149669	0.3014357239961537	0.0016265250626184486	0.005009392611145898	Ilene Chaiken	female
nm0149743	0.31801168363242033	0.0013925082139608818	0.006261740763932373	Bill Chais	male
nm0151358	0.2430813658119201	0.0	0.0006261740763932373	Elizabeth Chandler	female
nm0153078	0.24095523337485752	0.0	0.0006261740763932373	Larry Charles	male
nm0153338	0.3216345303378737	0.0012839179910634645	0.0037570444583594235	Eric C. Charmelo	male
nm0153384	0.29412145329839207	0.001203493655422645	0.0031308703819661866	Sara B. Cooper	female
nm0153740	0.278600104195397	0.0002449584071365639	0.0031308703819661866	David Chase	male
nm0154674	0.258289058726596	0.00041806161723904417	0.002504696305572949	Howard Chaykin	male
nm0154716	0.20558105877298116	0.0	0.0006261740763932373	Stephen Chbosky	male
nm0155069	0.26671556403109875	0.0	0.0006261740763932373	Semi Chellas	female
nm0155961	0.34541585926516966	0.006488635310323203	0.008766437069505322	Michael S. Chernuchin	male
nm0156100	0.3032658371418087	0.0019268399347195319	0.004383218534752661	Marc Cherry	male
nm0156314	0.2525347926331287	0.0	0.0006261740763932373	Craig Chester	male
nm0156588	0.309102036652953	0.006381289671060295	0.0037570444583594235	Vince Cheung	male
nm0157536	0.2532805839578748	0.006348943032098585	0.0018785222291797118	Helen Childress	female
nm0157656	0.3189936488999614	0.0008551733899147731	0.0031308703819661866	Hank Chilton	male
nm0161330	0.2641120246361233	0.00015013409379365154	0.0012523481527864746	Cindy Chupack	female
nm0161859	0.24005175464075415	0.0	0.0006261740763932373	Andrea Ciannavei	female
nm0162112	0.2776471306844211	0.0002574011977297779	0.0018785222291797118	Cynthia Cidre	female
nm0163694	0.27421349500799325	3.1283670394902404e-05	0.0018785222291797118	Bill Clark	male
nm0163910	0.2972760864589124	0.00042479680354378394	0.0031308703819661866	Eliza Clark	female
nm0165527	0.24842191556223528	0.00019889104266728572	0.0018785222291797118	Jacqueline R. Clay	female
nm0166498	0.2905679675264487	0.00041934035180900254	0.002504696305572949	Rick Cleveland	male
nm0166505	0.1502172871329665	0.0	0.0006261740763932373	Wilson Cleveland	male
nm0168206	0.30280118575758586	0.0007084047142502965	0.006261740763932373	Robert Cochran	male
nm0169173	0.2625711232417757	0.0	0.0006261740763932373	David Aaron Cohen	male
nm0169182	0.2199879007864489	4.177378972412288e-05	0.0012523481527864746	Alan R. Cohen	male
nm0169288	0.24507346003504515	3.416965363031769e-05	0.0018785222291797118	Cynthia Cohen	female
nm0171651	0.25880376918040254	0.0	0.0006261740763932373	Bill Collage	male
nm0171718	0.2907724292339677	6.700073095090733e-05	0.0012523481527864746	Michael Colleary	male
nm0171719	0.25980966534251665	1.7689049636772638e-06	0.0012523481527864746	Bob Colleary	male
nm0171927	0.29334322867929397	0.004888656762436971	0.0031308703819661866	Jonathan Collier	male
nm0172373	0.27836124804801127	0.0	0.0006261740763932373	Jeanette Collins	female
nm0172704	0.19768630265074913	0.0018704214408278718	0.005635566687539136	Tanquil Lisa Collins	female
nm0174585	0.21732686285290814	0.000185817392829246	0.0012523481527864746	Michael Conforti	male
nm0175657	0.3031444863116476	0.0008430343556111008	0.002504696305572949	Hy Conrad	male
nm0175726	0.29357057512836243	0.0005610002939023462	0.0012523481527864746	Steve Conrad	male
nm0176689	0.2930784357974145	3.3267206602998325e-05	0.0018785222291797118	Gerry Conway	male
nm0177532	0.1796178847331713	0.0	0.0006261740763932373	Jon Cooksey	male
nm0177836	0.25880376918040254	0.0	0.0006261740763932373	Adam Cooper	male
nm0178338	0.26047964241712274	0.00010050760999964795	0.0012523481527864746	Robert C. Cooper	male
nm0178910	0.24408645455765873	0.0	0.0006261740763932373	Roman Coppola	male
nm0179244	0.2761459250934054	0.0	0.0006261740763932373	Samantha Corbin-Miller	female
nm0179851	0.1796249827112683	0.0	0.0006261740763932373	Laurence Coriat	male
nm0180280	0.26997891485760106	1.7405479501017033e-07	0.0012523481527864746	Paul Cornell	male
nm0181001	0.24321142887717703	0.0014157680527537373	0.0031308703819661866	Paul Corrigan	male
nm0182871	0.3360440616567479	0.0028914550676263405	0.004383218534752661	Juan Carlos Coto	male
nm0182873	0.32728516398459157	0.0009993984874626665	0.0037570444583594235	Manny Coto	male
nm0183548	0.18623373962921233	0.0	0.0006261740763932373	Steve Coulter	male
nm0184586	0.30365075653829454	0.000497898231216055	0.0037570444583594235	Jon Cowan	male
nm0184734	0.25892170544843496	0.00017964811398069923	0.0012523481527864746	Ron Cowen	male
nm0185805	0.3224101854807249	0.0026057350933558045	0.005009392611145898	Charles Grant Craig	male
nm0186113	0.23365975274372222	0.0	0.0006261740763932373	Cusi Cram	female
nm0186505	0.2835355394067929	0.0003842844478038264	0.002504696305572949	Bryan Cranston	male
nm0188165	0.2934947538337369	0.0	0.0006261740763932373	Michael Cristofer	male
nm0188360	0.2699628804751299	0.0	0.0006261740763932373	James Crocker	male
nm0189101	0.2870811886190672	4.983809925004625e-05	0.0018785222291797118	Alan Cross	male
nm0189105	0.3152328444120809	0.00132270571676321	0.004383218534752661	Alison Cross	female
nm0189137	0.2377167063253406	0.0	0.0006261740763932373	Dan Cross	male
nm0189232	0.28562003204624714	5.923256220442418e-05	0.0012523481527864746	Neil Cross	male
nm0189388	0.19252027699540458	0.0	0.0006261740763932373	Tim Croston	male
nm0189610	0.2697225930870791	0.0002189945243618617	0.0018785222291797118	Christopher Crowe	male
nm0190780	0.1803662480407912	0.0010274669051522328	0.0018785222291797118	Gabor Csupo	male
nm0190859	0.3040163194328328	0.0	0.0006261740763932373	Alfonso Cuarón	male
nm0191502	0.3110480035583536	0.0003046086305661186	0.0018785222291797118	Mark Cullen	male
nm0191523	0.3110480035583536	0.0003046086305661186	0.0018785222291797118	Robb Cullen	male
nm0191612	0.1864323359924533	0.00021637959798282563	0.002504696305572949	Richard Culliton	male
nm0193681	0.3072217904092461	0.0033757598645887572	0.0068879148403256105	Carlton Cuse	male
nm0197351	0.27648185882424503	2.67565703075282e-05	0.0018785222291797118	Bob Daily	male
nm0198485	0.2718356606763747	0.0	0.0006261740763932373	Michael Daly	male
nm0198804	0.2624498397759751	0.0005590193072646801	0.002504696305572949	Nick Damici	male
nm0198938	0.27353693395516776	0.00014888622748663046	0.0012523481527864746	Lamar Damon	male
nm0199948	0.22396590377177206	0.0009546629538243709	0.0037570444583594235	Greg Daniels	male
nm0200005	0.29396928051738075	0.0007768511424985196	0.0031308703819661866	Lee Daniels	male
nm0201304	0.28233796080623624	0.0	0.0006261740763932373	Gregory Poirier	male
nm0202997	0.314295592048401	0.0009655410949907827	0.002504696305572949	Marjorie David	female
nm0204657	0.253450054364493	0.000187175290114692	0.0012523481527864746	Glenn Davis	male
nm0204678	0.27901052696191264	3.1827010684088826e-05	0.0012523481527864746	Hadley Davis	male
nm0205169	0.3039146859225086	8.16161013710943e-05	0.0012523481527864746	Mick Davis	male
nm0205223	0.21399147894451898	0.0	0.0006261740763932373	Nick Davis	male
nm0205247	0.3245510692228053	0.001429968957123806	0.004383218534752661	Pam Davis	female
nm0208961	0.2928707193711543	2.171097599037091e-05	0.0012523481527864746	Victor De Jesus	male
nm0209583	0.31273865630052633	0.0029761501954378524	0.004383218534752661	Robert De Laurentiis	male
nm0213127	0.28198765470393	0.003482233485615351	0.0037570444583594235	Matt Dearborn	male
nm0214036	0.27383354920328923	0.0028472189321467178	0.0031308703819661866	Ed Decter	male
nm0215130	0.27266728652409944	0.0	0.0006261740763932373	Ian Deitchman	male
nm0215245	0.28197016221581217	0.0011655842180289806	0.0018785222291797118	Dawn DeKeyser	female
nm0215269	0.2632554368285408	0.0	0.0006261740763932373	Fred Dekker	male
nm0215277	0.3370657372733677	0.004246079986780892	0.007514088916718847	Moira Kirland	female
nm0215299	0.32796998448717485	0.0008278637748704935	0.0031308703819661866	Steven S. DeKnight	male
nm0218621	0.2884658099317785	0.0014573174880195992	0.0037570444583594235	James DeMonaco	male
nm0219693	0.3197341117715331	0.0013441090742243725	0.0037570444583594235	Dawn DeNoon	female
nm0219719	0.26046471650001435	0.0	0.0006261740763932373	Nevin Densham	female
nm0220521	0.2788222665235393	0.0	0.0006261740763932373	Bob DeRosa	male
nm0221762	0.2723079227197843	0.0	0.0006261740763932373	Rebecca Dessertine	female
nm0221949	0.3380936442411395	0.004319791895306813	0.007514088916718847	Andrew Dettmann	male
nm0222584	0.26235895067963405	0.0	0.0006261740763932373	D.V. DeVincentis	male
nm0222624	0.30131583308475024	0.0002223593535837859	0.004383218534752661	Elizabeth Devine	female
nm0223804	0.244178238564637	0.0	0.0006261740763932373	Alan DiFiore	male
nm0224482	0.22361333169351863	3.174667195292462e-06	0.0012523481527864746	Bill Dial	male
nm0224639	0.312609607647605	2.740525964200667e-05	0.0012523481527864746	Janis Diamond	female
nm0225272	0.319195252975668	0.0013052571147131463	0.005009392611145898	Leonard Dick	male
nm0225455	0.28397838378158874	0.0	0.0006261740763932373	Susan Dickes	female
nm0225747	0.22010507711304264	0.0	0.0006261740763932373	Karen DiConcetto	female
nm0227704	0.24709847517055802	0.0	0.0006261740763932373	Paul Dini	male
nm0228173	0.29569035615547246	8.943644088631237e-07	0.0012523481527864746	Roger Director	male
nm0229800	0.24506024745936328	1.361190623482187e-07	0.0012523481527864746	Neal H. Dobrofsky	male
nm0229801	0.24506024745936328	1.361190623482187e-07	0.0012523481527864746	Tippi Dobrofsky	female
nm0231909	0.32418072246193347	0.0008221646016891006	0.0037570444583594235	Tom Donaghy	male
nm0231929	0.32247880529246925	0.0018385565473585663	0.010644959298685034	Ann Donahue	female
nm0232976	0.30231784776030063	0.000260084953535494	0.002504696305572949	Erin Donovan	female
nm0232981	0.24708504335063736	1.1759900284833259e-05	0.0031308703819661866	Garrett Donovan	male
nm0233223	0.2676894084390919	0.0005615609087735247	0.0018785222291797118	Richard Dooling	male
nm0233561	0.2711384174893376	0.00010757097033224309	0.0018785222291797118	Cliff Dorfman	male
nm0234859	0.3141869707966131	0.002039697081384462	0.005635566687539136	Joseph Dougherty	male
nm0236421	0.21963711918049816	0.0	0.0006261740763932373	Larry Doyle	male
nm0236494	0.23728238456920628	0.0003744206570882813	0.0012523481527864746	Sharon Elizabeth Doyle	female
nm0237574	0.27759626248129715	2.66152328075867e-05	0.0018785222291797118	Richard Dresser	male
nm0238035	0.3120944762951011	0.0007571939978365831	0.002504696305572949	Mark Driscoll	male
nm0238841	0.2538747242313385	5.952821068724025e-05	0.0012523481527864746	Don Mancini	male
nm0239229	0.327120290741607	0.003664975408767705	0.005009392611145898	Marc Dube	male
nm0239635	0.24458554171486993	0.0	0.0006261740763932373	Nicole Dubuc	female
nm0240384	0.306972817828803	0.0013929206207613045	0.005009392611145898	James Duff	male
nm0242378	0.1960238911529422	2.5694848262343846e-07	0.0012523481527864746	Cirocco Dunlap	female
nm0243019	0.3125236343635051	0.0065039553196979735	0.004383218534752661	Evan Dunsky	male
nm0245736	0.25304088846828293	0.0	0.0006261740763932373	Jay Dyer	male
nm0247063	0.30276084856962066	0.0006817053713153346	0.002504696305572949	James Eagan	male
nm0247495	0.2985452037699911	0.0002672552157924938	0.0018785222291797118	Laura Eason	female
nm0247609	0.29848639064911187	0.00077355572622358	0.0031308703819661866	Jeff Eastin	male
nm0247613	0.24392927097587808	0.0	0.0006261740763932373	Carleton Eastlake	male
nm0248404	0.33978695570921325	0.003551691126832472	0.0068879148403256105	René Echevarria	male
nm0248746	0.3019964787562701	0.0009928445987646126	0.0018785222291797118	Paul Eckstein	male
nm0249421	0.3408571107195081	0.0025051494976645805	0.005009392611145898	Ben Edlund	male
nm0250409	0.23870290140475253	1.0406865362085932e-05	0.0018785222291797118	Tim Edwards	male
nm0250668	0.32934825924718325	0.0016274119433589967	0.005635566687539136	Doris Egan	female
nm0250735	0.280076404078992	0.0026180013715442823	0.0012523481527864746	Sam Egan	male
nm0251050	0.3363424470013689	0.00277782770288704	0.005009392611145898	Charles H. Eglee	male
nm0251328	0.3038740515426012	0.0019962188518338245	0.004383218534752661	Kerry Ehrin	female
nm0251395	0.3209532215357458	0.0025690234192906505	0.005635566687539136	David Ehrman	male
nm0251550	0.23525606189995601	0.000187175290114692	0.0012523481527864746	Glenn Eichler	male
nm0251594	0.2871900173748223	0.0	0.0006261740763932373	David Eick	male
nm0251825	0.29528697177380064	7.726112958012395e-05	0.002504696305572949	Fred Einesman	male
nm0252014	0.313234331392344	0.000637883120845879	0.0031308703819661866	John Eisendrath	male
nm0253624	0.24458554171486993	0.0	0.0006261740763932373	Jed Elinoff	male
nm0254120	0.28936563007289046	0.00043277887125281364	0.002504696305572949	Doug Ellin	male
nm0254213	0.3035899148438804	0.000382826482411001	0.002504696305572949	David Elliot	male
nm0254660	0.2554584539298058	0.0	0.0006261740763932373	Tony Elliott	male
nm0254945	0.276448228675688	0.0004823940948855937	0.0018785222291797118	Kirk Ellis	male
nm0255473	0.2391676093762332	0.0	0.0006261740763932373	Taylor Elmore	male
nm0255878	0.2352438866606288	0.0	0.0006261740763932373	Peter Elwell	male
nm0256722	0.31155968333390455	0.0005526054142164949	0.0031308703819661866	John Enbom	male
nm0257145	0.2262399522185999	0.00015616001820529846	0.0012523481527864746	Stephen Engel	male
nm0257171	0.29410242308563295	0.0008174966107968619	0.002504696305572949	Amy Engelberg	female
nm0257306	0.24560313386464946	2.5980596458100856e-06	0.0012523481527864746	Robert Engels	male
nm0258425	0.3046275508494454	0.0009730198288684197	0.002504696305572949	Anya Epstein	female
nm0258473	0.2959406230671571	0.00014764864880907163	0.0018785222291797118	Jacob Epstein	male
nm0259275	0.20518202541359154	1.3195425107007582e-05	0.0018785222291797118	Shelley Eriksen	female
nm0260101	0.25444316941420136	0.00012939628562304363	0.002504696305572949	Ingrid Escajeda	female
nm0260547	0.21767029809649227	0.0009471811346559985	0.002504696305572949	Barbara Esensten	female
nm0260870	0.35099030925446895	0.011802041730304661	0.010018785222291797	Jane Espenson	female
nm0261176	0.2556596079754774	0.0012836041504552763	0.0031308703819661866	John Esposito	male
nm0261922	0.3345600412173849	0.0027500866148658224	0.005635566687539136	Zack Estrin	male
nm0265557	0.27193323561963445	5.789618385977435e-06	0.0012523481527864746	Ellen Fairey	female
nm0265826	0.2863216906554124	0.00031245128078945163	0.004383218534752661	Nicolas Falacci	male
nm0266104	0.2740812204166541	0.0	0.0006261740763932373	Stephen David	male
nm0266198	0.2478124574076598	0.0008039691443415243	0.002504696305572949	Stephen Falk	male
nm0266468	0.3113889364617229	0.00041885843204807254	0.0037570444583594235	Kevin Falls	male
nm0267679	0.29739278353887927	0.0003250562996427942	0.0018785222291797118	Ryan Farley	male
nm0268915	0.3082217324970334	0.0036528711478459883	0.0037570444583594235	Gina Fattore	female
nm0269763	0.32965877361569423	0.0029411622100656955	0.008140262993112084	Michele Fazekas	female
nm0270177	0.2723079227197843	0.0	0.0006261740763932373	Harvey Fedor	male
nm0270841	0.2934947538337369	0.0	0.0006261740763932373	Steve Feke	male
nm0271058	0.35139731745970393	0.0040502866794823005	0.005009392611145898	Jon Harmon Feldman	male
nm0271066	0.27697041708558023	0.0	0.0006261740763932373	Judith Feldman	female
nm0271078	0.2869543259366813	0.0007191205862303842	0.002504696305572949	Liz Feldman	female
nm0271501	0.1961507756704857	0.0	0.0006261740763932373	Julian Fellowes	male
nm0271618	0.25620719781303725	0.0	0.0006261740763932373	Alyson Feltes	female
nm0274491	0.20865753173127682	0.0	0.0006261740763932373	Lamont Ferrell	male
nm0274905	0.29264445517463383	0.0	0.0006261740763932373	Michael Ferris	male
nm0275368	0.25665565624911774	0.002672451792406583	0.004383218534752661	Darrell Fetty	male
nm0275486	0.25154256938103536	7.544205567992035e-05	0.0012523481527864746	Tina Fey	female
nm0275650	0.2812896438627433	0.0	0.0006261740763932373	Nancy Fichman	female
nm0276278	0.3251779518546339	0.004601812393308067	0.0068879148403256105	Joel Fields	male
nm0276510	0.26764212323725967	0.0	0.0006261740763932373	Scott Fifer	male
nm0277813	0.25312543505499097	2.0435590302977252e-05	0.0012523481527864746	Hugh Fink	male
nm0277925	0.29595989191652833	7.216055474460301e-05	0.0018785222291797118	William M. Finkelstein	male
nm0278296	0.2499518847433395	0.0020501180012393472	0.0031308703819661866	Sara Finney-Johnson	female
nm0278635	0.25315362980702294	0.00025776366955290264	0.002504696305572949	Les Firestein	male
nm0279292	0.3474223258302442	0.005910895670296278	0.006261740763932373	Mark Fish	male
nm0279971	0.256887733476504	5.503502111215788e-06	0.0012523481527864746	Jeffrey Alan Fiskin	male
nm0281366	0.31196595861500975	0.00450077506588841	0.005009392611145898	David Flebotte	male
nm0281957	0.31121837663893737	0.0	0.0006261740763932373	Brent Fletcher	male
nm0282378	0.30363047326408604	0.001774705056647613	0.004383218534752661	Carol Flint	female
nm0283905	0.24192990393059585	0.0	0.0006261740763932373	Jake Fogelnest	male
