writer	producer	coop	genderUncategorized_w	genderUncategorized_p
nm1376372	nm0505625	1	False	False
nm1376372	nm1342242	1	False	False
nm1377920	nm0565200	1	False	False
nm1377920	nm0649715	2	False	False
nm1377920	nm0753251	1	False	False
nm1377920	nm0850888	1	False	False
nm1377920	nm2524227	2	False	False
nm1377981	nm0655888	1	False	False
nm1379068	nm0100152	1	False	False
nm1379821	nm2657010	5	False	False
nm1380122	nm0036896	3	False	False
nm1380122	nm0073706	1	False	False
nm1380122	nm0738700	1	False	False
nm1380122	nm0941147	1	False	False
nm1380122	nm1639580	1	False	False
nm1381217	nm1014957	1	False	False
nm1381872	nm1313994	1	False	False
nm1383735	nm0664176	1	False	False
nm1386298	nm0089154	1	False	False
nm1386298	nm0139283	1	False	False
nm1387387	nm0996870	1	False	False
nm1387989	nm0002584	1	False	False
nm1387989	nm0140764	3	False	False
nm1387989	nm0168747	2	False	False
nm1387989	nm0449957	1	False	False
nm1387989	nm0522160	1	False	False
nm1387989	nm0834426	1	False	False
nm1387989	nm3513608	1	False	False
nm1387989	nm3629374	1	False	False
nm1387989	nm5606221	1	False	False
nm1389565	nm0578124	1	False	False
nm1392007	nm1356495	1	False	False
nm1392884	nm2295769	1	False	False
nm1393214	nm1725195	1	False	False
nm1394586	nm2077866	1	False	False
nm1394586	nm2960893	1	False	False
nm1396112	nm1334133	1	False	False
nm1396791	nm0240794	1	False	False
nm1398578	nm0089154	2	False	False
nm1398578	nm0200637	1	False	False
nm1398578	nm0217907	1	False	False
nm1398578	nm0332503	1	False	False
nm1398578	nm1356495	1	False	False
nm1398578	nm1701502	1	False	False
nm1398578	nm2371594	1	False	False
nm1398919	nm2194733	1	False	False
nm1400899	nm1106444	1	False	False
nm1400899	nm1334133	1	False	False
nm1401678	nm0754978	2	False	False
nm1401678	nm1016998	1	False	False
nm1403188	nm1425418	1	False	False
nm1403188	nm1467650	1	False	False
nm1403188	nm1647376	1	False	False
nm1403188	nm1856973	1	False	False
nm1403589	nm1172533	1	False	False
nm1403671	nm0290735	1	False	False
nm1403671	nm0302127	1	False	False
nm1403671	nm0752630	1	False	False
nm1403671	nm0765956	1	False	False
nm1405821	nm0108618	1	False	False
nm1405821	nm0803141	1	False	False
nm1406699	nm0609588	2	False	False
nm1406699	nm1847815	1	False	False
nm1408499	nm2640743	1	False	False
nm1408499	nm3428652	1	False	False
nm1409000	nm2724331	1	False	False
nm1409000	nm5148534	1	False	False
nm1409303	nm0929955	2	False	False
nm1409303	nm1558784	1	False	False
nm1409941	nm0289324	1	False	False
nm1409941	nm0931881	1	False	False
nm1409941	nm2743253	1	False	False
nm1411800	nm0011851	1	False	False
nm1411800	nm0754978	1	False	False
nm1412937	nm0527167	1	False	False
nm1412937	nm0713514	1	False	False
nm1412937	nm0919043	1	False	False
nm1416926	nm0002638	3	False	False
nm1416926	nm0174483	2	False	False
nm1416926	nm0384066	1	False	False
nm1416926	nm2089503	1	False	False
nm1417395	nm0248336	1	False	False
nm1420716	nm0249418	2	False	False
nm1420716	nm1312876	1	False	False
nm1420716	nm1790790	3	False	False
nm1420716	nm2167039	1	False	False
nm1420716	nm2663965	2	False	False
nm1420716	nm3230701	1	False	False
nm1420716	nm3956092	2	False	False
nm1420716	nm5131036	1	False	False
nm1420716	nm5668221	1	False	False
nm1424525	nm0053736	1	False	False
nm1424525	nm3061309	1	False	False
nm1425003	nm0343239	1	False	False
nm1425356	nm2817161	1	False	False
nm1427363	nm0199215	1	False	False
nm1427363	nm0704621	1	False	False
nm1427363	nm1653862	1	False	False
nm1427681	nm2350534	1	False	False
nm1427899	nm0637833	1	False	False
nm1427899	nm0953968	1	False	False
nm1427947	nm0637833	1	False	False
nm1427947	nm0953968	1	False	False
nm1428654	nm0069072	6	False	False
nm1428654	nm0876590	3	False	False
nm1428654	nm1433339	1	False	False
nm1428654	nm2266269	2	False	False
nm1429362	nm0168655	2	False	False
nm1429362	nm0632871	1	False	False
nm1429362	nm0765956	2	False	False
nm1429723	nm0002638	1	False	False
nm1429723	nm0552070	1	False	False
nm1430365	nm1244330	1	False	False
nm1431054	nm1106444	1	False	False
nm1431054	nm1273119	1	False	False
nm1431054	nm1333905	1	False	False
nm1431587	nm0961373	1	False	False
nm1431587	nm1273119	1	False	False
nm1431618	nm0016074	1	False	False
nm1431618	nm1106444	1	False	False
nm1431618	nm1273119	1	False	False
nm1433017	nm0159073	3	False	False
nm1433517	nm0961373	1	False	False
nm1433517	nm1273119	1	False	False
nm1437173	nm1803689	1	False	False
nm1437177	nm0839660	1	False	False
nm1437177	nm0934855	2	False	False
nm1437177	nm1514487	1	False	False
nm1439546	nm0270546	1	False	False
nm1439546	nm0563505	1	False	False
nm1439546	nm0907197	2	False	False
nm1439546	nm1475461	1	False	False
nm1439648	nm0922322	1	False	False
nm1440633	nm0119946	1	False	False
nm1440633	nm0133150	1	False	False
nm1440693	nm0004634	2	False	False
nm1440693	nm0057106	1	False	False
nm1440919	nm0004475	1	False	False
nm1440919	nm0013918	1	False	False
nm1442065	nm0180085	1	False	False
nm1442065	nm0410226	1	False	False
nm1443101	nm0140078	1	False	False
nm1443101	nm0178381	1	False	False
nm1443101	nm0335344	2	False	False
nm1443101	nm0625950	1	False	False
nm1443101	nm0799886	1	False	False
nm1443101	nm1063863	1	False	False
nm1443101	nm1373881	1	False	False
nm1445577	nm0262525	1	False	False
nm1445577	nm0556163	1	False	False
nm1445577	nm0734165	1	False	False
nm1445577	nm1161500	1	False	False
nm1445577	nm3162291	1	False	False
nm1445797	nm0529123	1	False	False
nm1446971	nm0302127	1	False	False
nm1449094	nm0925441	1	False	False
nm1452688	nm0048739	1	False	False
nm1452688	nm0089154	1	False	False
nm1452688	nm0525831	1	False	False
nm1452917	nm0024948	1	False	False
nm1452917	nm0340495	1	False	False
nm1453745	nm0040957	2	False	False
nm1453745	nm0067090	1	False	False
nm1453745	nm0069072	8	False	False
nm1453745	nm0171178	2	False	False
nm1453745	nm0175907	2	False	False
nm1453745	nm0237720	6	False	False
nm1453745	nm0242896	1	False	False
nm1453745	nm0270966	2	False	False
nm1453745	nm0488960	1	False	False
nm1453745	nm0721019	4	False	False
nm1453745	nm0771755	1	False	False
nm1453745	nm0798807	1	False	False
nm1453745	nm0806914	1	False	False
nm1453745	nm1766652	1	False	False
nm1453745	nm2017180	4	False	False
nm1453801	nm0434838	3	False	False
nm1453801	nm0449189	1	False	False
nm1453801	nm0589412	1	False	False
nm1453801	nm0826291	1	False	False
nm1453801	nm0894916	1	False	False
nm1453981	nm0261999	1	False	False
nm1453981	nm0646898	1	False	False
nm1453981	nm1803689	1	False	False
nm1454167	nm0467513	1	False	False
nm1455356	nm0436048	1	False	False
nm1455356	nm0655888	1	False	False
nm1456249	nm3222555	1	False	False
nm1456249	nm9040466	1	False	False
nm1457646	nm0802731	1	False	False
nm1457789	nm1790790	1	False	False
nm1457789	nm3230701	1	False	False
nm1459623	nm0235161	1	False	False
nm1459623	nm0687254	1	False	False
nm1460116	nm0406220	2	False	False
nm1461835	nm0040957	1	False	False
nm1461835	nm0250621	2	False	False
nm1463273	nm0024386	1	False	False
nm1463273	nm0083039	1	False	False
nm1463273	nm0131651	3	False	False
nm1463273	nm0146529	1	False	False
nm1463273	nm0235920	1	False	False
nm1463273	nm0382448	1	False	False
nm1463273	nm0658402	1	False	False
nm1463273	nm1010175	1	False	False
nm1463273	nm1061992	3	False	False
nm1463273	nm1131421	1	False	False
nm1463273	nm2059056	1	False	False
nm1463273	nm2838492	1	False	False
nm1463273	nm2901688	1	False	False
nm1464187	nm0588133	1	False	False
nm1464243	nm0918666	1	False	False
nm1464243	nm1462434	1	False	False
nm1464895	nm0004428	5	False	False
nm1464895	nm0143859	4	False	False
nm1464895	nm0180085	2	False	False
nm1464895	nm0277466	1	False	False
nm1464895	nm0458868	6	False	False
nm1464895	nm0488960	1	False	False
nm1464895	nm1131528	1	False	False
nm1464895	nm2353156	1	False	False
nm1464895	nm5484242	2	False	False
nm1465526	nm0918666	1	False	False
nm1465526	nm1462434	1	False	False
nm1465657	nm0047458	2	False	False
nm1465657	nm0326506	1	False	False
nm1465657	nm0455336	1	False	False
nm1465657	nm1431939	1	False	False
nm1465774	nm1092388	1	False	False
nm1469230	nm6811956	1	False	False
nm1469599	nm0278129	1	False	False
nm1471121	nm0754571	1	False	False
nm1471491	nm0140764	5	False	False
nm1471491	nm0168747	5	False	False
nm1471491	nm0312856	2	False	False
nm1471491	nm0331215	1	False	False
nm1471491	nm0449957	1	False	False
nm1471491	nm1329138	3	False	False
nm1471491	nm2021590	2	False	False
nm1471491	nm2336731	2	False	False
nm1471491	nm2428141	3	False	False
nm1471730	nm1545605	1	False	False
nm1472007	nm1725195	1	False	False
nm1473012	nm1725195	1	False	False
nm1473727	nm0001513	1	False	False
nm1473727	nm0006552	1	False	False
nm1475436	nm4706903	1	False	False
nm1475647	nm0522160	1	False	False
nm1475928	nm0391308	1	False	False
nm1479457	nm0101834	1	False	False
nm1479457	nm0155536	1	False	False
nm1479457	nm0283478	2	False	False
nm1479457	nm0387739	1	False	False
nm1479675	nm0795533	1	False	False
nm1479736	nm0137639	3	False	False
nm1479736	nm0326177	2	False	False
nm1479736	nm0799886	1	False	False
nm1479736	nm0925441	1	False	False
nm1479736	nm1010175	1	False	False
nm1479736	nm1063863	1	False	False
nm1480084	nm0004475	1	False	False
nm1480084	nm0004634	1	False	False
nm1480084	nm0242516	2	False	False
nm1480084	nm0275234	1	False	False
nm1480084	nm0556163	1	False	False
nm1480084	nm0573573	2	False	False
nm1480084	nm0587571	1	False	False
nm1480084	nm0874437	1	False	False
nm1480084	nm0896107	1	False	False
nm1480095	nm0675745	1	False	False
nm1486706	nm0121997	1	False	False
nm1486706	nm0141502	1	False	False
nm1487597	nm0111391	1	False	False
nm1487597	nm0257998	1	False	False
nm1487597	nm0283478	2	False	False
nm1487597	nm0386832	1	False	False
nm1487597	nm0387739	1	False	False
nm1487597	nm0710662	1	False	False
nm1487597	nm1262986	1	False	False
nm1487597	nm3302968	1	False	False
nm1490859	nm0371393	1	False	False
nm1490859	nm1270350	1	False	False
nm1491268	nm0578124	1	False	False
nm1491268	nm1672371	1	False	False
nm1491268	nm2397632	1	False	False
nm1493255	nm0382282	3	False	False
nm1493255	nm0673400	1	False	False
nm1493255	nm5088036	1	False	False
nm1494121	nm3319021	1	False	False
nm1494536	nm2336731	1	False	False
nm1494967	nm0358447	1	False	False
nm1494967	nm0480804	1	False	False
nm1494967	nm0609588	1	False	False
nm1496582	nm1244330	3	False	False
nm1497259	nm0372877	1	False	False
nm1497259	nm0817831	1	False	False
nm1499089	nm0200637	1	False	False
nm1499089	nm0697877	2	False	False
nm1499089	nm1376081	1	False	False
nm1499089	nm1466598	2	False	False
nm1499089	nm2109010	1	False	False
nm1499089	nm2636898	1	False	False
nm1500682	nm0058454	1	False	False
nm1500682	nm0821963	1	False	False
nm1500682	nm1819732	2	False	False
nm1500682	nm3492555	1	False	False
nm1500876	nm0755287	1	False	False
nm1502218	nm0922322	1	False	False
nm1503045	nm0876925	1	False	False
nm1503045	nm1016846	1	False	False
nm1503347	nm0438430	2	False	False
nm1503347	nm0616793	1	False	False
nm1503359	nm6006898	1	False	False
nm1504888	nm4883624	1	False	False
nm1507437	nm0122372	1	False	False
nm1507437	nm1153698	1	False	False
nm1507437	nm2767776	1	False	False
nm1509231	nm2367003	1	False	False
nm1509231	nm3324023	1	False	False
nm1509231	nm7908225	1	False	False
nm1509265	nm0159073	4	False	False
nm1509265	nm0755287	1	False	False
nm1509265	nm1171810	3	False	False
nm1509321	nm0363599	1	False	False
nm1510751	nm4249317	1	False	False
nm1511199	nm0795222	1	False	False
nm1520649	nm0317295	1	False	False
nm1520649	nm0405162	1	False	False
nm1520649	nm1689290	1	False	False
nm1520649	nm2170754	1	False	False
nm1523026	nm2105711	1	False	False
nm1523916	nm0543128	1	False	False
nm1523916	nm1278270	1	False	False
nm1524395	nm0589404	1	False	False
nm1524395	nm1514487	1	False	False
nm1529002	nm0101834	1	False	False
nm1531358	nm0257998	1	False	False
nm1531358	nm0818657	1	False	False
nm1531358	nm3179988	1	False	False
nm1531358	nm3618960	1	False	False
nm1531358	nm4023344	1	False	False
nm1531358	nm8098820	1	False	False
nm1535916	nm0434838	1	False	False
nm1536475	nm0434838	1	False	False
nm1537756	nm0372877	1	False	False
nm1537756	nm0817831	1	False	False
nm1538188	nm0296738	1	False	False
nm1540499	nm0799886	1	False	False
nm1540499	nm1063863	1	False	False
nm1541272	nm0510956	1	False	False
nm1541762	nm0002584	2	False	False
nm1541762	nm0004634	1	False	False
nm1541762	nm0131651	2	False	False
nm1541762	nm0325494	1	False	False
nm1541762	nm0397500	1	False	False
nm1541762	nm0461799	1	False	False
nm1541762	nm0697877	1	False	False
nm1541762	nm1466598	2	False	False
nm1541762	nm2901688	1	False	False
nm1541762	nm3171388	1	False	False
nm1541762	nm3640424	1	False	False
nm1541762	nm5606221	1	False	False
nm1541816	nm0358935	3	False	False
nm1541816	nm0932144	1	False	False
nm1541816	nm3934099	1	False	False
nm1544976	nm0121353	1	False	False
nm1545000	nm0119946	1	False	False
nm1545000	nm0133150	1	False	False
nm1545076	nm0542658	1	False	False
nm1545076	nm0950041	3	False	False
nm1545076	nm1138177	4	False	False
nm1545076	nm3004145	1	False	False
nm1545348	nm0961373	1	False	False
nm1545348	nm1106444	1	False	False
nm1545960	nm0004428	1	False	False
nm1545960	nm0004634	1	False	False
nm1545960	nm0061650	1	False	False
nm1545960	nm0143859	1	False	False
nm1545960	nm0172670	3	False	False
nm1545960	nm0279110	1	False	False
nm1545960	nm0341952	1	False	False
nm1545960	nm0397500	2	False	False
nm1545960	nm0458868	1	False	False
nm1545960	nm0510937	1	False	False
nm1545960	nm0525785	1	False	False
nm1545960	nm0753251	1	False	False
nm1545960	nm0804759	1	False	False
nm1545960	nm6149404	1	False	False
nm1546172	nm0002584	1	False	False
nm1546172	nm0006400	1	False	False
nm1546172	nm0213323	2	False	False
nm1546172	nm0300111	1	False	False
nm1546172	nm0755289	1	False	False
nm1546172	nm0887184	1	False	False
nm1546172	nm1266964	1	False	False
nm1546172	nm1718067	2	False	False
nm1546172	nm5606221	1	False	False
nm1547283	nm0122372	1	False	False
nm1547709	nm0765956	1	False	False
nm1547719	nm0765956	1	False	False
nm1547719	nm1129570	1	False	False
nm1547852	nm0275234	1	False	False
nm1547852	nm0357371	1	False	False
nm1547852	nm0679915	1	False	False
nm1547852	nm0936574	1	False	False
nm1548597	nm0801019	2	False	False
nm1549205	nm0213928	1	False	False
nm1549211	nm0420326	2	False	False
nm1550210	nm0887184	1	False	False
nm1550332	nm0006552	2	False	False
nm1551542	nm0012182	1	False	False
nm1551542	nm0341952	1	False	False
nm1551542	nm0434877	1	False	False
nm1551542	nm0632350	1	False	False
nm1555460	nm0164181	1	False	False
nm1555460	nm1377990	1	False	False
nm1556197	nm0164181	2	False	False
nm1556197	nm1377990	1	False	False
nm1556992	nm0637833	1	False	False
nm1556992	nm0754978	1	False	False
nm1556992	nm1027122	1	False	False
nm1556992	nm1304613	1	False	False
nm1557218	nm0164181	1	False	False
nm1557218	nm0370498	1	False	False
nm1557265	nm2937160	1	False	False
nm1557594	nm0316887	2	False	False
nm1557594	nm0425071	1	False	False
nm1557594	nm0997459	1	False	False
nm1557594	nm1032260	1	False	False
nm1557594	nm1166896	1	False	False
nm1557594	nm3418687	1	False	False
nm1557594	nm3492555	2	False	False
nm1557684	nm0172381	1	False	False
nm1557684	nm0570877	1	False	False
nm1557684	nm1279203	1	False	False
nm1560199	nm0121353	1	False	False
nm1561361	nm0388112	1	False	False
nm1563074	nm0287912	1	False	False
nm1564514	nm1510864	1	False	False
nm1564514	nm4963349	1	False	False
nm1564800	nm0232131	1	False	False
nm1564800	nm0294195	1	False	False
nm1564800	nm3029737	1	False	False
nm1570122	nm0380639	2	False	False
nm1570122	nm0519140	1	False	False
nm1570122	nm0672011	1	False	False
nm1570122	nm1031032	1	False	False
nm1570122	nm1264836	1	False	False
nm1570122	nm2055027	3	False	False
nm1570122	nm3919656	1	False	False
nm1571148	nm0004079	1	False	False
nm1571148	nm0004475	2	False	False
nm1571148	nm0036896	4	False	False
nm1571148	nm0128147	3	False	False
nm1571148	nm0328738	2	False	False
nm1571148	nm0825190	1	False	False
nm1571148	nm0946901	3	False	False
nm1571148	nm1928296	1	False	False
nm1571761	nm0398851	1	False	False
nm1571761	nm0849598	1	False	False
nm1571761	nm1064127	1	False	False
nm1571761	nm2284959	1	False	False
nm1576909	nm0022417	1	False	False
nm1576909	nm0113596	1	False	False
nm1576909	nm2609103	1	False	False
nm1577092	nm0002494	1	False	False
nm1577092	nm0009017	1	False	False
nm1577092	nm0353456	1	False	False
nm1577092	nm0563930	1	False	False
nm1577092	nm0789443	1	False	False
nm1577092	nm1334075	1	False	False
nm1577092	nm2503331	1	False	False
nm1578005	nm0548410	1	False	False
nm1581380	nm0182661	1	False	False
nm1581380	nm0263040	1	False	False
nm1581380	nm1598121	1	False	False
nm1581380	nm1872447	1	False	False
nm1581380	nm2001617	1	False	False
nm1581380	nm3480350	1	False	False
nm1581380	nm4810597	1	False	False
nm1585728	nm0003167	1	False	False
nm1585728	nm0820310	1	False	False
nm1586726	nm0040957	1	False	False
nm1586726	nm0122911	1	False	False
nm1586791	nm0333335	1	False	False
nm1586791	nm0402804	1	False	False
nm1586791	nm0485130	1	False	False
nm1586791	nm0536841	1	False	False
nm1586791	nm0664176	2	False	False
nm1586791	nm0732505	1	False	False
nm1586791	nm0925436	1	False	False
nm1586791	nm1016998	1	False	False
nm1586791	nm1131528	1	False	False
nm1586791	nm2353156	1	False	False
nm1586954	nm0592535	1	False	False
nm1586954	nm0925441	1	False	False
nm1590982	nm0578124	1	False	False
nm1590982	nm1672371	1	False	False
nm1590991	nm0603104	1	False	False
nm1591220	nm4249317	1	False	False
nm1592205	nm0912709	1	False	False
nm1592205	nm2374942	2	False	False
nm1592205	nm2804127	2	False	False
nm1594225	nm0140078	1	False	False
nm1594225	nm0335344	1	False	False
nm1594225	nm1373881	1	False	False
nm1594760	nm0188312	1	False	False
nm1597695	nm0582481	1	False	False
nm1602476	nm0527167	3	False	False
nm1602476	nm1262986	1	False	False
nm1602476	nm3059930	1	False	False
nm1602547	nm0264248	1	False	False
nm1602547	nm0472477	1	False	False
nm1602547	nm2212351	1	False	False
nm1603518	nm0295091	1	False	False
nm1603518	nm0851503	1	False	False
nm1603717	nm0588576	3	False	False
nm1615610	nm0369592	1	False	False
nm1615610	nm0616793	1	False	False
nm1615610	nm0700463	1	False	False
nm1618202	nm0380639	2	False	False
nm1618202	nm0485124	1	False	False
nm1618202	nm0689852	1	False	False
nm1618202	nm0795288	1	False	False
nm1618202	nm0851395	2	False	False
nm1618202	nm0877875	1	False	False
nm1618202	nm0886628	2	False	False
nm1618202	nm0904201	1	False	False
nm1618202	nm1106288	2	False	False
nm1618202	nm1721340	1	False	False
nm1618220	nm0366818	3	False	False
nm1618220	nm0383410	1	False	False
nm1618220	nm0838810	1	False	False
nm1618220	nm0879968	1	False	False
nm1618220	nm1665969	1	False	False
nm1618229	nm0800358	1	False	False
nm1618229	nm1522325	1	False	False
nm1618252	nm1244330	1	False	False
nm1618340	nm1802575	1	False	False
nm1618437	nm2622401	1	False	False
nm1620014	nm0525785	3	False	False
nm1620014	nm2204043	1	False	False
nm1620470	nm0057463	3	False	False
nm1620470	nm0081960	1	False	False
nm1620470	nm0153737	1	False	False
nm1620470	nm0213928	3	False	False
nm1620470	nm0571202	1	False	False
nm1620470	nm0800358	1	False	False
