writer	producer	coop	genderUncategorized_w	genderUncategorized_p	gender_writer	gender_producer
nm0066985	nm3833881	1	False	False	male	male
nm0067234	nm0180085	1	False	False	male	male
nm0067234	nm0352471	1	False	False	male	male
nm0067234	nm0664176	1	False	False	male	male
nm0067234	nm0710787	1	False	False	male	male
nm0067619	nm0649715	1	False	False	male	male
nm0067619	nm0929829	1	False	False	male	female
nm0067619	nm1028478	1	False	False	male	male
nm0068074	nm0691540	2	False	False	male	female
nm0068074	nm2448723	1	False	False	male	male
nm0068272	nm0135235	1	False	False	male	female
nm0068272	nm0146529	1	False	False	male	female
nm0068272	nm0319666	1	False	False	male	female
nm0068272	nm0416341	1	False	False	male	female
nm0068272	nm0543128	1	False	False	male	male
nm0068272	nm0705022	1	False	False	male	male
nm0068272	nm0753251	1	False	False	male	male
nm0068272	nm1219545	1	False	False	male	male
nm0068272	nm1703778	1	False	False	male	male
nm0068347	nm0287912	1	False	False	female	female
nm0068347	nm0567993	1	False	False	female	female
nm0068347	nm0605600	1	False	False	female	male
nm0068347	nm0641609	1	False	False	female	female
nm0068347	nm0691540	1	False	False	female	female
nm0068578	nm0075736	3	False	False	male	male
nm0068578	nm1313401	1	False	False	male	male
nm0068578	nm1545605	1	False	False	male	male
nm0068578	nm1652456	3	False	False	male	male
nm0068578	nm2244947	1	False	False	male	male
nm0068589	nm0016074	1	False	False	male	male
nm0068589	nm0448508	2	False	False	male	male
nm0068589	nm0691540	1	False	False	male	female
nm0068589	nm1657743	1	False	False	male	male
nm0068589	nm2649171	1	False	False	male	female
nm0069074	nm0069072	10	False	False	male	male
nm0069074	nm0168755	3	False	False	male	male
nm0069074	nm0171178	2	False	False	male	male
nm0069074	nm0237720	8	False	False	male	male
nm0069074	nm0242896	2	False	False	male	male
nm0069074	nm0721019	4	False	False	male	male
nm0069074	nm0771755	1	False	False	male	male
nm0069074	nm0914740	1	False	False	male	female
nm0069074	nm0915748	1	False	False	male	male
nm0069074	nm1766652	1	False	False	male	male
nm0069074	nm2017180	4	False	False	male	male
nm0069257	nm0004132	1	False	False	male	female
nm0069257	nm0592535	1	False	False	male	male
nm0069257	nm0670266	1	False	False	male	male
nm0069257	nm0925441	1	False	False	male	male
nm0069547	nm0048859	1	False	False	male	male
nm0070142	nm0357371	1	False	False	male	female
nm0070142	nm0563505	1	False	False	male	male
nm0070142	nm0679915	1	False	False	male	male
nm0070142	nm0899021	1	False	False	male	female
nm0070142	nm0907197	1	False	False	male	female
nm0070142	nm0936574	1	False	False	male	female
nm0070142	nm1475461	1	False	False	male	female
nm0072062	nm7990826	1	False	False	female	male
nm0072412	nm0006552	1	False	False	male	male
nm0072412	nm0073706	2	False	False	male	male
nm0072412	nm0131651	1	False	False	male	female
nm0072412	nm0319666	1	False	False	male	female
nm0072412	nm0321334	1	False	False	male	male
nm0072412	nm0383410	1	False	False	male	female
nm0072412	nm0397500	1	False	False	male	female
nm0072412	nm0555684	1	False	False	male	male
nm0072412	nm0571202	1	False	False	male	male
nm0072412	nm0587831	1	False	False	male	male
nm0072412	nm0663764	1	False	False	male	male
nm0072412	nm0695219	1	False	False	male	male
nm0072412	nm0826291	1	False	False	male	female
nm0072412	nm0879968	1	False	False	male	female
nm0072412	nm1219545	1	False	False	male	male
nm0072412	nm1602122	1	False	False	male	male
nm0072412	nm1618213	1	False	False	male	female
nm0072412	nm7162046	1	False	False	male	male
nm0072589	nm0338965	1	False	False	male	male
nm0072589	nm1180074	1	False	False	male	female
nm0073492	nm0317354	2	False	False	male	male
nm0073492	nm0899555	1	False	False	male	male
nm0073504	nm0366793	2	False	False	male	male
nm0073504	nm0555684	2	False	False	male	male
nm0073504	nm1016998	1	False	False	male	male
nm0073504	nm1144729	1	False	False	male	female
nm0073504	nm1479574	1	False	False	male	male
nm0073693	nm0319685	2	False	False	female	female
nm0073693	nm0919790	1	False	False	female	male
nm0073693	nm1014957	1	False	False	female	female
nm0073790	nm1131421	1	False	False	male	female
nm0074165	nm0003167	1	False	False	female	male
nm0074165	nm0820310	1	False	False	female	male
nm0074184	nm0099002	1	False	False	male	male
nm0074184	nm0851740	1	False	False	male	female
nm0074844	nm0048739	1	False	False	male	male
nm0074844	nm0525831	2	False	False	male	female
nm0074844	nm0866082	1	False	False	male	female
nm0074844	nm1072208	1	False	False	male	male
nm0075528	nm0002494	3	False	False	male	male
nm0075528	nm0009952	1	False	False	male	male
nm0075528	nm0278129	1	False	False	male	male
nm0075528	nm0321877	1	False	False	male	male
nm0075528	nm0527167	2	False	False	male	male
nm0075528	nm0548932	1	False	False	male	male
nm0075528	nm0771863	1	False	False	male	male
nm0075528	nm0825190	1	False	False	male	male
nm0075528	nm0859490	1	False	False	male	female
nm0075528	nm0919043	1	False	False	male	female
nm0075528	nm1660886	1	False	False	male	female
nm0075528	nm3113826	1	False	False	male	female
nm0075528	nm3199719	1	False	False	male	male
nm0075724	nm3696673	1	False	False	male	male
nm0075785	nm0003557	2	False	False	male	male
nm0075785	nm0024386	1	False	False	male	male
nm0075785	nm0153737	3	False	False	male	female
nm0075785	nm0161558	1	False	False	male	female
nm0075785	nm0277830	2	False	False	male	male
nm0075785	nm0278129	1	False	False	male	male
nm0075785	nm0326506	1	False	False	male	male
nm0075785	nm0381436	1	False	False	male	male
nm0075785	nm0383410	1	False	False	male	female
nm0075785	nm0587508	2	False	False	male	male
nm0075785	nm0587571	1	False	False	male	male
nm0075785	nm0879968	3	False	False	male	female
nm0075785	nm0934046	1	False	False	male	male
nm0075785	nm1278270	1	False	False	male	male
nm0075785	nm2045468	1	False	False	male	male
nm0075834	nm0268233	4	False	False	male	male
nm0075834	nm0892377	2	False	False	male	female
nm0076166	nm0455336	2	False	False	male	male
nm0076166	nm2050777	1	False	False	male	female
nm0076166	nm2768197	1	False	False	male	male
nm0076166	nm5404569	1	False	False	male	male
nm0076708	nm0126290	2	False	False	male	female
nm0076708	nm0140764	9	False	False	male	male
nm0076708	nm0363599	5	False	False	male	female
nm0076708	nm0447942	3	False	False	male	female
nm0076708	nm0564768	1	False	False	male	male
nm0076708	nm1158540	1	False	False	male	female
nm0076708	nm1222653	1	False	False	male	male
nm0076708	nm2458231	3	False	False	male	male
nm0076820	nm0521753	1	False	False	female	female
nm0076820	nm0539103	1	False	False	female	male
nm0076820	nm0738526	1	False	False	female	male
nm0076965	nm0341952	1	False	False	male	male
nm0076965	nm0637833	2	False	False	male	female
nm0076965	nm0738700	2	False	False	male	male
nm0076965	nm1241294	1	False	False	male	male
nm0076965	nm2186058	1	False	False	male	male
nm0076965	nm2388413	1	False	False	male	male
nm0076998	nm0111275	1	False	False	female	female
nm0077062	nm0069072	1	False	False	male	male
nm0077062	nm0162722	2	False	False	male	female
nm0077062	nm0172670	1	False	False	male	male
nm0077062	nm0188312	2	False	False	male	male
nm0077062	nm0237720	1	False	False	male	male
nm0077062	nm1342242	1	False	False	male	male
nm0077062	nm1373880	2	False	False	male	female
nm0077062	nm3689180	1	False	False	male	male
nm0077111	nm1038305	2	False	False	male	female
nm0077626	nm0353456	2	False	False	male	female
nm0077626	nm0750313	1	False	False	male	female
nm0077626	nm0795533	2	False	False	male	male
nm0077626	nm0804759	2	False	False	male	male
nm0077626	nm1334075	1	False	False	male	female
nm0077626	nm2381405	1	False	False	male	female
nm0078897	nm0174483	2	False	False	male	female
nm0081081	nm0077071	1	False	False	female	male
nm0081081	nm0825190	1	False	False	female	male
nm0081081	nm1096268	2	False	False	female	male
nm0081081	nm1373880	1	False	False	female	female
nm0081081	nm3030081	1	False	False	female	female
nm0081081	nm3346060	1	False	False	female	female
nm0081189	nm0054497	1	False	False	female	female
nm0081189	nm0572123	1	False	False	female	male
nm0081189	nm0664176	4	False	False	female	male
nm0081189	nm0705891	6	False	False	female	male
nm0081189	nm1048942	2	False	False	female	male
nm0081189	nm3967923	5	False	False	female	male
nm0081299	nm0203215	1	False	False	male	male
nm0081299	nm0235920	2	False	False	male	male
nm0081299	nm0430710	1	False	False	male	female
nm0081299	nm0704054	1	False	False	male	male
nm0081299	nm0704621	1	False	False	male	female
nm0081299	nm1003469	1	False	False	male	male
nm0081299	nm1010175	1	False	False	male	female
nm0081299	nm1029384	1	False	False	male	male
nm0081299	nm2635129	1	False	False	male	female
nm0081334	nm0628180	1	False	False	male	female
nm0081334	nm0825217	1	False	False	male	male
nm0081334	nm0935631	2	False	False	male	male
nm0081334	nm1052109	1	False	False	male	female
nm0082376	nm0057106	1	False	False	male	male
nm0082376	nm0066582	2	False	False	male	male
nm0082376	nm0175473	1	False	False	male	male
nm0082376	nm0270966	1	False	False	male	male
nm0082376	nm0536841	1	False	False	male	female
nm0082376	nm0543128	1	False	False	male	male
nm0082376	nm0654024	1	False	False	male	male
nm0082376	nm0736462	2	False	False	male	male
nm0082376	nm0929955	1	False	False	male	male
nm0082376	nm0994848	1	False	False	male	female
nm0082450	nm0398851	1	False	False	male	male
nm0082450	nm0918441	1	False	False	male	male
nm0082772	nm0408417	1	False	False	male	male
nm0082811	nm0171178	2	False	False	male	male
nm0082811	nm0721019	4	False	False	male	male
nm0082811	nm1766652	1	False	False	male	male
nm0082811	nm2017180	4	False	False	male	male
nm0083349	nm0317354	2	False	False	male	male
nm0083349	nm0539103	1	False	False	male	male
nm0083349	nm0815432	1	False	False	male	female
nm0083349	nm0899555	1	False	False	male	male
nm0084158	nm0400233	1	False	False	male	female
nm0084334	nm0220049	1	False	False	male	male
nm0085088	nm0073929	1	False	False	female	male
nm0085088	nm1994788	1	False	False	female	female
nm0085088	nm2298402	1	False	False	female	male
nm0085220	nm0041784	1	False	False	male	male
nm0085220	nm0194961	1	False	False	male	female
nm0085220	nm0268233	2	False	False	male	male
nm0085220	nm0406220	1	False	False	male	male
nm0085220	nm0543128	1	False	False	male	male
nm0085220	nm0587571	1	False	False	male	male
nm0085220	nm0774802	1	False	False	male	male
nm0085220	nm5027526	1	False	False	male	female
nm0085242	nm0425506	1	False	False	male	female
nm0085242	nm0741689	1	False	False	male	male
nm0085242	nm0998318	1	False	False	male	female
nm0085257	nm0146529	1	False	False	male	female
nm0085512	nm0001198	2	False	False	female	female
nm0085512	nm0915066	1	False	False	female	female
nm0085535	nm3152781	1	False	False	male	male
nm0085775	nm0004634	1	False	False	male	female
nm0085775	nm0137075	1	False	False	male	female
nm0085775	nm0283234	1	False	False	male	female
nm0085775	nm0325494	1	False	False	male	male
nm0085775	nm0501904	1	False	False	male	male
nm0085775	nm0697877	1	False	False	male	male
nm0085775	nm0765956	1	False	False	male	male
nm0085775	nm0857146	1	False	False	male	male
nm0085775	nm1466598	1	False	False	male	male
nm0086194	nm0002494	1	False	False	female	male
nm0086194	nm0485130	1	False	False	female	female
nm0086194	nm0851395	1	False	False	female	female
nm0086194	nm0887184	1	False	False	female	female
nm0086194	nm1016998	1	False	False	female	male
nm0086194	nm1557867	1	False	False	female	female
nm0086194	nm1644576	1	False	False	female	male
nm0086194	nm5896375	1	False	False	female	male
nm0086694	nm0074403	3	False	False	male	male
nm0086694	nm0395924	1	False	False	male	male
nm0086694	nm0415516	1	False	False	male	female
nm0086694	nm0438309	5	False	False	male	male
nm0086694	nm0438432	1	False	False	male	male
nm0086694	nm0461799	1	False	False	male	female
nm0086694	nm0576182	2	False	False	male	male
nm0086694	nm0833403	2	False	False	male	male
nm0086694	nm0924062	1	False	False	male	male
nm0086694	nm0936574	1	False	False	male	female
nm0086749	nm0736307	1	False	False	male	female
nm0088119	nm1241675	1	False	False	female	female
nm0088119	nm1273119	1	False	False	female	male
nm0088479	nm0561802	1	False	False	male	male
nm0088479	nm0907002	1	False	False	male	male
nm0089136	nm0808471	1	False	False	female	female
nm0089369	nm0275234	1	False	False	female	male
nm0089369	nm0475970	1	False	False	female	male
nm0089369	nm0555684	1	False	False	female	male
nm0089369	nm0587571	1	False	False	female	male
nm0089369	nm0678336	1	False	False	female	male
nm0089369	nm0896107	1	False	False	female	male
nm0089369	nm1219545	1	False	False	female	male
nm0089369	nm3629374	1	False	False	female	male
nm0089731	nm0395271	1	False	False	female	male
nm0089946	nm0279574	1	False	False	male	female
nm0089946	nm0533109	1	False	False	male	female
nm0089946	nm0579449	1	False	False	male	male
nm0089946	nm1147756	1	False	False	male	female
nm0091326	nm0502824	1	False	False	male	male
nm0092018	nm0168655	1	False	False	male	male
nm0092018	nm0294195	1	False	False	male	male
nm0092018	nm0343523	1	False	False	male	male
nm0092018	nm0381868	1	False	False	male	male
nm0092018	nm0632871	1	False	False	male	male
nm0092018	nm1014957	1	False	False	male	female
nm0092578	nm0072557	1	False	False	male	female
nm0092578	nm1092388	1	False	False	male	male
nm0093186	nm0036896	1	False	False	male	male
nm0093186	nm0825190	1	False	False	male	male
nm0093328	nm0514379	1	False	False	male	female
nm0093328	nm0699276	1	False	False	male	male
nm0093560	nm0543128	1	False	False	male	male
nm0093748	nm0009264	1	False	False	male	male
nm0093748	nm0176682	1	False	False	male	male
nm0093748	nm0389055	1	False	False	male	male
nm0093748	nm0444884	1	False	False	male	male
nm0093748	nm4036280	1	False	False	male	male
nm0093748	nm4494930	1	False	False	male	male
nm0093748	nm5817341	1	False	False	male	male
nm0093748	nm5817470	1	False	False	male	male
nm0096157	nm0046329	1	False	False	male	male
nm0096157	nm0277880	1	False	False	male	male
nm0096157	nm0394001	1	False	False	male	male
nm0096157	nm0503899	1	False	False	male	female
nm0096157	nm0604389	1	False	False	male	male
nm0096157	nm0638683	2	False	False	male	male
nm0096157	nm0655128	5	False	False	male	male
nm0097504	nm0386832	1	False	False	female	male
nm0098421	nm0919043	1	False	False	female	female
nm0100040	nm0509898	1	False	False	male	female
nm0101298	nm0566320	1	False	False	male	female
nm0101465	nm0081960	1	False	False	female	male
nm0101715	nm0641609	1	False	False	male	female
nm0103397	nm0691540	1	False	False	female	female
nm0103397	nm2448723	1	False	False	female	male
nm0103804	nm0097004	1	False	False	male	male
nm0103804	nm0268233	4	False	False	male	male
nm0103804	nm0300510	2	False	False	male	male
nm0103804	nm0654024	2	False	False	male	male
nm0103804	nm0664176	1	False	False	male	male
nm0103804	nm0713753	1	False	False	male	male
nm0103804	nm0892377	2	False	False	male	female
nm0103804	nm1027122	1	False	False	male	female
nm0103928	nm0482682	1	False	False	male	female
nm0103928	nm0489539	1	False	False	male	female
nm0103928	nm0637833	2	False	False	male	female
nm0103928	nm3131414	1	False	False	male	female
nm0104333	nm0057463	1	False	False	male	female
nm0104333	nm0213928	1	False	False	male	male
nm0104333	nm0340495	1	False	False	male	female
nm0104333	nm0455336	2	False	False	male	male
nm0104333	nm0474176	1	False	False	male	female
nm0104333	nm0703729	1	False	False	male	male
nm0104333	nm0874437	1	False	False	male	female
nm0104333	nm2050777	1	False	False	male	female
nm0104333	nm2749238	1	False	False	male	female
nm0104333	nm2768197	1	False	False	male	male
nm0104333	nm5404569	1	False	False	male	male
nm0104335	nm0135235	1	False	False	male	female
nm0104481	nm0004475	1	False	False	male	male
nm0104481	nm0857714	2	False	False	male	female
nm0104973	nm0036761	1	False	False	male	male
nm0104973	nm0181645	2	False	False	male	female
nm0104973	nm0217907	2	False	False	male	male
nm0104973	nm0738700	1	False	False	male	male
nm0104973	nm1462434	1	False	False	male	male
nm0104973	nm2711410	1	False	False	male	female
nm0105632	nm0010806	1	False	False	male	male
nm0105632	nm1715628	1	False	False	male	male
nm0105776	nm0108618	1	False	False	female	male
nm0106257	nm0089572	1	False	False	male	male
nm0106257	nm0736307	1	False	False	male	female
nm0106563	nm0058454	1	False	False	male	female
nm0106563	nm0172670	2	False	False	male	male
nm0106563	nm0188312	6	False	False	male	male
nm0106563	nm0275935	1	False	False	male	female
nm0106563	nm1342242	1	False	False	male	male
nm0107302	nm0215973	1	False	False	male	male
nm0107302	nm0264248	1	False	False	male	female
nm0107302	nm0472477	3	False	False	male	female
nm0107302	nm0799047	2	False	False	male	male
nm0107302	nm1558784	4	False	False	male	female
nm0107302	nm1692438	1	False	False	male	male
nm0107302	nm2153315	2	False	False	male	male
nm0107302	nm2212351	1	False	False	male	male
nm0107302	nm5263944	1	False	False	male	male
nm0107402	nm0006460	1	False	False	male	female
nm0107402	nm0069072	10	False	False	male	male
nm0107402	nm0319666	1	False	False	male	female
nm0107402	nm0850386	1	False	False	male	male
nm0107402	nm0876590	9	False	False	male	male
